geneid	name2
ENSMUST00000212939	Cklf
ENSMUST00000034344	Cmtm2a
ENSMUST00000212492	Cmtm2a
ENSMUST00000162616	Gm45711
ENSMUST00000164175	Cmtm1
ENSMUST00000160596	Cmtm1
ENSMUST00000159039	Cmtm1
ENSMUST00000109447	Gm11020
ENSMUST00000041973	Cmtm2b
ENSMUST00000212081	Cmtm3
ENSMUST00000034343	Cmtm3
ENSMUST00000179802	Cmtm4
ENSMUST00000212110	Gm45877
ENSMUST00000041769	Dync1li2
ENSMUST00000211988	Gm45731
ENSMUST00000211969	K230015D01Rik
ENSMUST00000104445	Gm22148
ENSMUST00000162466	Nae1
ENSMUST00000034349	Nae1
ENSMUST00000159416	Car7
ENSMUST00000056051	Car7
ENSMUST00000212317	Gm45843
ENSMUST00000212882	Cdh16
ENSMUST00000211903	Cdh16
ENSMUST00000163783	Cdh16
ENSMUST00000034351	Rrad
ENSMUST00000212450	Gm33023
ENSMUST00000164884	Ciao2b
ENSMUST00000093234	Ciao2b
ENSMUST00000067136	1700082M22Rik
ENSMUST00000199331	Gm44328
ENSMUST00000212907	9230110F11Rik
ENSMUST00000034346	Ces2a
ENSMUST00000164182	Ces2a
ENSMUST00000059449	Ces2b
ENSMUST00000055052	Ces2c
ENSMUST00000034355	Ces2e
ENSMUST00000109410	Ces2e
ENSMUST00000076384	Ces2f
ENSMUST00000212926	Ces2f
ENSMUST00000043183	Ces2g
ENSMUST00000172032	Ces2h
ENSMUST00000093222	Ces3a
ENSMUST00000093223	Ces3a
ENSMUST00000213031	Gm45724
ENSMUST00000093221	Ces3b
ENSMUST00000074403	Ces3b
ENSMUST00000161289	Ces4a
ENSMUST00000185540	Gm3830
ENSMUST00000052209	Cbfb
ENSMUST00000109392	Cbfb
ENSMUST00000109395	Cbfb
ENSMUST00000109394	Cbfb
ENSMUST00000082560	Gm22063
ENSMUST00000122762	Gm24629
ENSMUST00000136822	B3gnt9
ENSMUST00000093217	B3gnt9
ENSMUST00000034359	Tradd
ENSMUST00000036221	Fbxl8
ENSMUST00000036127	Hsf4
ENSMUST00000163734	Hsf4
ENSMUST00000172525	Hsf4
ENSMUST00000174837	Hsf4
ENSMUST00000173859	Hsf4
ENSMUST00000014920	Nol3
ENSMUST00000212922	4931428F04Rik
ENSMUST00000014981	4931428F04Rik
ENSMUST00000171788	4931428F04Rik
ENSMUST00000212219	4931428F04Rik
ENSMUST00000212232	Gm20163
ENSMUST00000057855	Exoc3l
ENSMUST00000212288	Gm20163
ENSMUST00000015003	E2f4
ENSMUST00000109375	Elmo3
ENSMUST00000212033	Elmo3
ENSMUST00000184892	Gm27320
ENSMUST00000093622	Mir328
ENSMUST00000070508	Lrrc29
ENSMUST00000210801	Lrrc29
ENSMUST00000210412	Lrrc29
ENSMUST00000015000	Tmem208
ENSMUST00000098453	Tmem208
ENSMUST00000014922	Fhod1
ENSMUST00000073149	Slc9a5
ENSMUST00000063071	Kctd19
ENSMUST00000167294	Kctd19
ENSMUST00000213547	Lrrc36
ENSMUST00000109355	Lrrc36
ENSMUST00000216765	Lrrc36
ENSMUST00000067305	Lrrc36
ENSMUST00000014990	Tppp3
ENSMUST00000177126	Tppp3
ENSMUST00000176419	Tppp3
ENSMUST00000212303	Zdhhc1
ENSMUST00000044286	Zdhhc1
ENSMUST00000034363	Hsd11b2
ENSMUST00000013304	Atp6v0d1
ENSMUST00000195108	Gm38250
ENSMUST00000192691	Gm38250
ENSMUST00000005849	Agrp
ENSMUST00000194091	Agrp
ENSMUST00000043531	Ripor1
ENSMUST00000158807	Mir1966
ENSMUST00000182863	Gm5914
ENSMUST00000195413	Gm38384
ENSMUST00000213019	Carmil2
ENSMUST00000042608	Acd
ENSMUST00000098444	Pard6a
ENSMUST00000212352	Pard6a
ENSMUST00000093195	Pard6a
ENSMUST00000211888	Pard6a
ENSMUST00000212430	Pard6a
ENSMUST00000013299	Enkd1
ENSMUST00000013302	4933405L10Rik
ENSMUST00000211852	4933405L10Rik
ENSMUST00000013294	Gfod2
ENSMUST00000155038	Gfod2
ENSMUST00000212566	Tsnaxip1
ENSMUST00000034365	Tsnaxip1
ENSMUST00000040776	Cenpt
ENSMUST00000040445	Thap11
ENSMUST00000212946	4930578M07Rik
ENSMUST00000008594	Nutf2
ENSMUST00000212042	Nutf2
ENSMUST00000040254	Edc4
ENSMUST00000119261	Edc4
ENSMUST00000060167	Nrn1l
ENSMUST00000118920	Nrn1l
ENSMUST00000034368	Ctrl
ENSMUST00000141168	Gm16156
ENSMUST00000034369	Psmb10
ENSMUST00000038896	Lcat
ENSMUST00000116429	Slc12a4
ENSMUST00000034370	Slc12a4
ENSMUST00000183884	Mir7074
ENSMUST00000034371	Dpep3
ENSMUST00000117555	Dpep2
ENSMUST00000034373	Dpep2
ENSMUST00000227363	Dpep2
ENSMUST00000083297	Gm22972
ENSMUST00000227778	Dpep2nb
ENSMUST00000058579	Ddx28
ENSMUST00000212742	Nfatc3
ENSMUST00000211991	Nfatc3
ENSMUST00000109308	Nfatc3
ENSMUST00000175604	Gm27956
ENSMUST00000115979	Esrp2
ENSMUST00000145343	1810019D21Rik
ENSMUST00000212963	Pla2g15
ENSMUST00000034377	Pla2g15
ENSMUST00000034378	Slc7a6
ENSMUST00000035925	Slc7a6os
ENSMUST00000071592	Prmt7
ENSMUST00000109297	Prmt7
ENSMUST00000212896	Smpd3
ENSMUST00000034382	Zfp90
ENSMUST00000212606	Zfp90
ENSMUST00000212874	Zfp90
ENSMUST00000066875	6030452D12Rik
ENSMUST00000080797	Cdh3
ENSMUST00000183365	1110028F18Rik
ENSMUST00000000312	Cdh1
ENSMUST00000167688	Cdh1
ENSMUST00000034385	Has3
ENSMUST00000176144	Has3
ENSMUST00000175987	Has3
ENSMUST00000177068	Chtf8
ENSMUST00000169312	Gm50241
ENSMUST00000175940	Chtf8
ENSMUST00000176090	Chtf8
ENSMUST00000176515	Chtf8
ENSMUST00000047629	Utp4
ENSMUST00000158344	Gm22085
ENSMUST00000128476	Gm16208
ENSMUST00000034388	Vps4a
ENSMUST00000095517	Cog8
ENSMUST00000034391	Cog8
ENSMUST00000055316	Pdf
ENSMUST00000034392	Nip7
ENSMUST00000170962	Nip7
ENSMUST00000034393	Tmed6
ENSMUST00000184187	Mir7075
ENSMUST00000193420	C630050I24Rik
ENSMUST00000034400	Cyb5b
ENSMUST00000003947	Nqo1
ENSMUST00000003946	Nob1
ENSMUST00000212543	Wwp2
ENSMUST00000083505	Mir140
ENSMUST00000044106	Psmd7
ENSMUST00000178119	Gm23646
ENSMUST00000179444	Gm22825
ENSMUST00000210837	Gm39244
ENSMUST00000211953	Lncbate1
ENSMUST00000191614	Gm38042
ENSMUST00000195769	Gm38318
ENSMUST00000175500	Mir3108
ENSMUST00000181098	D030068K23Rik
ENSMUST00000175080	Gm23163
ENSMUST00000034162	Pmfbp1
ENSMUST00000042601	Dhx38
ENSMUST00000034159	Txnl4b
ENSMUST00000178445	Txnl4b
ENSMUST00000123605	Dhodh
ENSMUST00000143900	Dhodh
ENSMUST00000057344	Pkd1l3
ENSMUST00000109242	Pkd1l3
ENSMUST00000212537	Pkd1l3
ENSMUST00000034164	Ist1
ENSMUST00000093162	Atxn1l
ENSMUST00000212605	Atxn1l
ENSMUST00000104361	Snord71
ENSMUST00000122558	Gm25321
ENSMUST00000173980	Gm17344
ENSMUST00000171173	Gm17344
ENSMUST00000179104	Ap1g1
ENSMUST00000179721	Phlpp2
ENSMUST00000034175	Phlpp2
ENSMUST00000149990	Gm16349
ENSMUST00000001722	Marveld3
ENSMUST00000051430	Marveld3
ENSMUST00000001720	Tat
ENSMUST00000109222	Chst4
ENSMUST00000211894	Chst4
ENSMUST00000213014	8030455M16Rik
ENSMUST00000212754	Zfp612
ENSMUST00000058804	Zfp612
ENSMUST00000213641	Tle7
ENSMUST00000219454	Tle7
ENSMUST00000178785	Tle7
ENSMUST00000212297	Calb2
ENSMUST00000003754	Calb2
ENSMUST00000056972	Cmtr2
ENSMUST00000181456	Gm26832
ENSMUST00000082459	Gm23627
ENSMUST00000175371	Gm22701
ENSMUST00000197243	Gm47306
ENSMUST00000104619	Gm44489
ENSMUST00000052457	Mtss2
ENSMUST00000144041	Mtss2
ENSMUST00000157018	Gm15895
ENSMUST00000042012	Sf3b3
ENSMUST00000116746	Snord111
ENSMUST00000116868	Gm22193
ENSMUST00000165867	Cog4
ENSMUST00000034203	Cog4
ENSMUST00000117534	St3gal2
ENSMUST00000034197	St3gal2
ENSMUST00000083166	Gm26132
ENSMUST00000040416	Ddx19a
ENSMUST00000175346	Mir3473d
ENSMUST00000034441	Aars
ENSMUST00000174930	Gm24103
ENSMUST00000210390	Exosc6
ENSMUST00000188466	Clec18a
ENSMUST00000039597	Clec18a
ENSMUST00000039333	Pdpr
ENSMUST00000127301	9430091E24Rik
ENSMUST00000169020	Glg1
ENSMUST00000102427	Gm23193
ENSMUST00000056157	Mlkl
ENSMUST00000120432	Mlkl
ENSMUST00000038475	Fa2h
ENSMUST00000104289	Gm24793
ENSMUST00000038193	Wdr59
ENSMUST00000034437	Wdr59
ENSMUST00000184608	Mir1957b
ENSMUST00000211981	Wdr59
ENSMUST00000070004	Ldhd
ENSMUST00000212072	Zfp1
ENSMUST00000077791	Zfp1
ENSMUST00000211926	Zfp1
ENSMUST00000034435	Ctrb1
ENSMUST00000183519	Mir7076
ENSMUST00000166232	Bcar1
ENSMUST00000212349	Bcar1
ENSMUST00000034431	Tmem170
ENSMUST00000158375	Gm23853
ENSMUST00000034430	Chst5
ENSMUST00000034429	Tmem231
ENSMUST00000034428	Gabarapl2
ENSMUST00000034427	Adat1
ENSMUST00000139820	Adat1
ENSMUST00000120457	Adat1
ENSMUST00000093120	Kars
ENSMUST00000164470	Kars
ENSMUST00000034426	Kars
ENSMUST00000052138	Terf2ip
ENSMUST00000083766	Gm22827
ENSMUST00000182027	Gm26994
ENSMUST00000158719	Gm22664
ENSMUST00000212238	Gm10280
ENSMUST00000104101	Gm25766
ENSMUST00000157633	Gm24291
ENSMUST00000095173	Syce1l
ENSMUST00000034219	Syce1l
ENSMUST00000212269	Syce1l
ENSMUST00000211951	Gm30052
ENSMUST00000073521	Nudt7
ENSMUST00000066514	Nudt7
ENSMUST00000109109	Nudt7
ENSMUST00000147605	Nudt7
ENSMUST00000134593	Nudt7
ENSMUST00000139864	4933408N05Rik
ENSMUST00000009018	Clec3a
ENSMUST00000109107	Wwox
ENSMUST00000159472	Gm16116
ENSMUST00000160544	Gm16117
ENSMUST00000161914	Gm16118
ENSMUST00000157803	Gm22556
ENSMUST00000212830	4930488N15Rik
ENSMUST00000083156	Gm23677
ENSMUST00000069009	Maf
ENSMUST00000109104	Maf
ENSMUST00000134649	Gm15655
ENSMUST00000212988	Gm45733
ENSMUST00000212419	4930422C21Rik
ENSMUST00000212522	1700018P08Rik
ENSMUST00000213007	Dynlrb2
ENSMUST00000078170	Dynlrb2
ENSMUST00000034205	Cenpn
ENSMUST00000212775	Cenpn
ENSMUST00000212263	Cenpn
ENSMUST00000109099	Atmin
ENSMUST00000070577	1700030J22Rik
ENSMUST00000213068	1700030J22Rik
ENSMUST00000040484	Gcsh
ENSMUST00000153724	Gm15395
ENSMUST00000034308	Bco1
ENSMUST00000167370	Bco1
ENSMUST00000176860	Bco1
ENSMUST00000183991	Mir7077
ENSMUST00000183794	Mir7078
ENSMUST00000175077	Gm27361
ENSMUST00000037955	Sdr42e1
ENSMUST00000173522	Sdr42e1
ENSMUST00000213044	Gm31717
ENSMUST00000209648	Gm38416
ENSMUST00000212366	Gm45776
ENSMUST00000212910	Gm31774
ENSMUST00000034303	Mphosph6
ENSMUST00000083094	Gm25200
ENSMUST00000082867	Gm24035
ENSMUST00000212267	Gm45721
ENSMUST00000211881	Gm45720
ENSMUST00000157082	Gm22999
ENSMUST00000034300	Hsbp1
ENSMUST00000212468	Hsbp1
ENSMUST00000212135	Gm45723
ENSMUST00000152420	Osgin1
ENSMUST00000098365	Osgin1
ENSMUST00000098363	Necab2
ENSMUST00000036748	Slc38a8
ENSMUST00000036049	Hsdl1
ENSMUST00000212517	Hsdl1
ENSMUST00000093100	Dnaaf1
ENSMUST00000093099	Taf1c
ENSMUST00000098361	Adad2
ENSMUST00000164382	Kcng4
ENSMUST00000061828	Kcng4
ENSMUST00000095171	Atp2c2
ENSMUST00000212203	Gm45747
ENSMUST00000049156	Meak7
ENSMUST00000034285	Cotl1
ENSMUST00000168698	Cotl1
ENSMUST00000211873	Cotl1
ENSMUST00000034287	Klhl36
ENSMUST00000132583	Crispld2
ENSMUST00000034282	Crispld2
ENSMUST00000108972	Crispld2
ENSMUST00000160605	Gm15684
ENSMUST00000034280	Zdhhc7
ENSMUST00000162213	Gm15898
ENSMUST00000183021	A130014A01Rik
ENSMUST00000194351	Gm38379
ENSMUST00000108948	6430548M08Rik
ENSMUST00000034281	6430548M08Rik
ENSMUST00000108951	6430548M08Rik
ENSMUST00000108950	6430548M08Rik
ENSMUST00000048786	Fam92b
ENSMUST00000183235	A330074K22Rik
ENSMUST00000116899	Gm22715
ENSMUST00000034279	Gse1
ENSMUST00000182423	Gm26971
ENSMUST00000120493	Gse1
ENSMUST00000192004	1700016A09Rik
ENSMUST00000118136	Gse1
ENSMUST00000184722	Mir7687
ENSMUST00000181414	Gm10614
ENSMUST00000181041	Gm26739
ENSMUST00000123927	1190005I06Rik
ENSMUST00000181333	Gm27021
ENSMUST00000180677	1190005I06Rik
ENSMUST00000181474	Gm26537
ENSMUST00000034277	Emc8
ENSMUST00000181950	Emc8
ENSMUST00000034276	Cox4i1
ENSMUST00000181586	Cox4i1
ENSMUST00000193913	Gm33142
ENSMUST00000157791	Gm24239
ENSMUST00000160943	Irf8
ENSMUST00000047737	Irf8
ENSMUST00000162001	Irf8
ENSMUST00000181778	Gm26878
ENSMUST00000187913	Gm28324
ENSMUST00000181231	Fendrr
ENSMUST00000181504	Foxf1
ENSMUST00000184096	Gm27530
ENSMUST00000047282	Mthfsd
ENSMUST00000116415	Mthfsd
ENSMUST00000139782	Mthfsd
ENSMUST00000133037	Mthfsd
ENSMUST00000054691	Foxc2
ENSMUST00000181609	Foxl1
ENSMUST00000191778	Gm37609
ENSMUST00000212635	5033426O07Rik
ENSMUST00000181200	Gm26815
ENSMUST00000180597	Gm26747
ENSMUST00000181666	Gm26784
ENSMUST00000034265	1700018B08Rik
ENSMUST00000182145	Gm27045
ENSMUST00000181679	1700030M09Rik
ENSMUST00000059018	Fbxo31
ENSMUST00000034270	Map1lc3b
ENSMUST00000181826	Map1lc3b
ENSMUST00000181948	Map1lc3b
ENSMUST00000181521	Map1lc3b
ENSMUST00000182551	Gm27030
ENSMUST00000082708	Gm23299
ENSMUST00000211931	Gm45833
ENSMUST00000045884	Klhdc4
ENSMUST00000174192	Klhdc4
ENSMUST00000174717	Klhdc4
ENSMUST00000173993	Gm20406
ENSMUST00000104233	Gm24283
ENSMUST00000212899	Gm42047
ENSMUST00000181776	Gm26812
ENSMUST00000181647	Gm26812
ENSMUST00000182121	9530085P06Rik
ENSMUST00000140928	BC048644
ENSMUST00000057653	Car5a
ENSMUST00000195830	Gm37497
ENSMUST00000182352	Gm27011
ENSMUST00000093078	Banp
ENSMUST00000026354	Banp
ENSMUST00000173254	Banp
ENSMUST00000184699	Mir7237
ENSMUST00000187142	Zfp469
ENSMUST00000055537	Zfp469
ENSMUST00000210581	Gm45353
ENSMUST00000044123	Trhr2
ENSMUST00000176061	Gm20681
ENSMUST00000017622	Zc3h18
ENSMUST00000093073	Zc3h18
ENSMUST00000176629	Zc3h18
ENSMUST00000050963	Il17c
ENSMUST00000212600	Cyba
ENSMUST00000017604	Cyba
ENSMUST00000006692	Mvd
ENSMUST00000212077	Gm20735
ENSMUST00000212387	Gm20735
ENSMUST00000006762	Snai3
ENSMUST00000014614	Rnf166
ENSMUST00000175383	Gm24366
ENSMUST00000116412	Ctu2
ENSMUST00000067252	Piezo1
ENSMUST00000156333	Piezo1
ENSMUST00000083146	Gm26497
ENSMUST00000006760	Cdt1
ENSMUST00000213062	Aprt
ENSMUST00000006764	Aprt
ENSMUST00000212093	Aprt
ENSMUST00000211823	Aprt
ENSMUST00000015171	Galns
ENSMUST00000212319	Galns
ENSMUST00000015157	Trappc2l
ENSMUST00000093059	Pabpn1l
ENSMUST00000212966	Pabpn1l
ENSMUST00000183603	Mir6396
ENSMUST00000006525	Cbfa2t3
ENSMUST00000064674	Cbfa2t3
ENSMUST00000162198	Gm10612
ENSMUST00000212334	C230057M02Rik
ENSMUST00000212007	A530010L16Rik
ENSMUST00000212881	Gm39271
ENSMUST00000212781	Acsf3
ENSMUST00000212701	Gm45743
ENSMUST00000034443	Cdh15
ENSMUST00000211940	Gm45894
ENSMUST00000212728	Gm45894
ENSMUST00000098333	Ankrd11
ENSMUST00000083981	Gm24445
ENSMUST00000186531	2810013P06Rik
ENSMUST00000108868	Spg7
ENSMUST00000000756	Rpl13
ENSMUST00000082516	Snord68
ENSMUST00000184697	Mir7079
ENSMUST00000037900	Cpne7
ENSMUST00000184815	Mir7080
ENSMUST00000000755	Sult5a1
ENSMUST00000212411	Gm4316
ENSMUST00000212490	Gm4316
ENSMUST00000019422	Dpep1
ENSMUST00000212760	Spata33
ENSMUST00000212523	Spata33
ENSMUST00000212892	Spata33
ENSMUST00000212161	Spata33
ENSMUST00000060133	Spata33
ENSMUST00000212346	Spata33
ENSMUST00000212637	Spata33
ENSMUST00000036880	Cdk10
ENSMUST00000213005	Cdk10
ENSMUST00000211876	Gm45842
ENSMUST00000166768	Spata2l
ENSMUST00000098327	Spata2l
ENSMUST00000181432	4933417D19Rik
ENSMUST00000122363	Vps9d1
ENSMUST00000118279	Vps9d1
ENSMUST00000001092	Zfp276
ENSMUST00000035495	Fanca
ENSMUST00000118395	Fanca
ENSMUST00000212404	Spire2
ENSMUST00000212571	Tcf25
ENSMUST00000212470	Tcf25
ENSMUST00000108840	Tcf25
ENSMUST00000057934	Tcf25
ENSMUST00000211932	Tcf25
ENSMUST00000212880	Tcf25
ENSMUST00000098324	Mc1r
ENSMUST00000195600	Gm38092
ENSMUST00000071134	Tubb3
ENSMUST00000212743	Tubb3
ENSMUST00000093049	Def8
ENSMUST00000001522	Def8
ENSMUST00000065534	Def8
ENSMUST00000108832	Def8
ENSMUST00000108830	Def8
ENSMUST00000157608	Gm25428
ENSMUST00000001520	Afg3l1
ENSMUST00000176286	Dbndd1
ENSMUST00000177240	Dbndd1
ENSMUST00000176155	Dbndd1
ENSMUST00000093043	Gas8
ENSMUST00000212923	Gas8
ENSMUST00000158007	Gm22314
ENSMUST00000178106	n-R5s100
ENSMUST00000177910	n-R5s101
ENSMUST00000101990	n-R5s102
ENSMUST00000178755	n-R5s103
ENSMUST00000179107	n-R5s104
ENSMUST00000178499	n-R5s105
ENSMUST00000179060	n-R5s106
ENSMUST00000179704	n-R5s107
ENSMUST00000177575	n-R5s108
ENSMUST00000179195	n-R5s109
ENSMUST00000179995	n-R5s110
ENSMUST00000178203	n-R5s111
ENSMUST00000178208	n-R5s112
ENSMUST00000179143	n-R5s113
ENSMUST00000178297	n-R5s114
ENSMUST00000179019	n-R5s115
ENSMUST00000179081	Gm25018
ENSMUST00000179431	n-R5s117
ENSMUST00000179887	n-R5s118
ENSMUST00000178861	n-R5s119
ENSMUST00000180000	n-R5s120
ENSMUST00000177589	n-R5s121
ENSMUST00000179500	n-R5s122
ENSMUST00000178804	n-R5s123
ENSMUST00000180334	n-R5s124
ENSMUST00000179377	n-R5s125
ENSMUST00000178677	Gm24312
ENSMUST00000179185	n-R5s127
ENSMUST00000180096	n-R5s128
ENSMUST00000180122	n-R5s129
ENSMUST00000178128	n-R5s130
ENSMUST00000180280	n-R5s131
ENSMUST00000179843	Gm26391
ENSMUST00000179275	n-R5s133
ENSMUST00000178983	n-R5s134
ENSMUST00000177555	Rn5s
ENSMUST00000179080	n-R5s136
ENSMUST00000093696	Gm24089
ENSMUST00000179476	n-R5s138
ENSMUST00000178975	n-R5s139
ENSMUST00000177995	Gm22109
ENSMUST00000178066	n-R5s141
ENSMUST00000178820	n-R5s142
ENSMUST00000179542	n-R5s143
ENSMUST00000178859	n-R5s144
ENSMUST00000179432	Gm25212
ENSMUST00000177889	n-R5s146
ENSMUST00000178027	Gm22291
ENSMUST00000178069	Gm23284
ENSMUST00000178520	n-R5s149
ENSMUST00000175042	Gm23647
ENSMUST00000045487	Rhou
ENSMUST00000212339	6030466F02Rik
ENSMUST00000181805	4732419C18Rik
ENSMUST00000212425	Gm45866
ENSMUST00000211815	Gm45865
ENSMUST00000118535	Rab4a
ENSMUST00000117702	Rab4a
ENSMUST00000138442	2810455O05Rik
ENSMUST00000034452	Ccsap
ENSMUST00000122421	Ccsap
ENSMUST00000034453	Acta1
ENSMUST00000212751	Gm29773
ENSMUST00000044795	Nup133
ENSMUST00000212043	Gm45890
ENSMUST00000212188	Gm45890
ENSMUST00000212356	Gm45890
ENSMUST00000075578	Abcb10
ENSMUST00000093039	Taf5l
ENSMUST00000165628	Taf5l
ENSMUST00000157789	Mir1967
ENSMUST00000034457	Urb2
ENSMUST00000212460	Gm45732
ENSMUST00000162325	1810008B01Rik
ENSMUST00000159796	Gm15775
ENSMUST00000082730	Gm24459
ENSMUST00000034460	Cog2
ENSMUST00000063278	Agt
ENSMUST00000238882	Agt
ENSMUST00000093033	Capn9
ENSMUST00000117624	Ttc13
ENSMUST00000231984	Ttc13
ENSMUST00000214828	Ttc13
ENSMUST00000041614	Ttc13
ENSMUST00000118134	Ttc13
ENSMUST00000034463	Arv1
ENSMUST00000055257	Fam89a
ENSMUST00000041106	Trim67
ENSMUST00000167588	Trim67
ENSMUST00000161868	Gm16163
ENSMUST00000034465	2810004N23Rik
ENSMUST00000034466	Gnpat
ENSMUST00000098312	Exoc8
ENSMUST00000034467	Sprtn
ENSMUST00000213052	Gm45709
ENSMUST00000075896	Tsnax
ENSMUST00000212603	Tsnax
ENSMUST00000122389	Disc1
ENSMUST00000116866	Gm22197
ENSMUST00000156666	Gm16237
ENSMUST00000212512	4930567H12Rik
ENSMUST00000212260	4930567H12Rik
ENSMUST00000213085	4930567H12Rik
ENSMUST00000053078	Map10
ENSMUST00000143504	Ntpcr
ENSMUST00000034313	Ntpcr
ENSMUST00000065135	Ntpcr
ENSMUST00000152189	Ntpcr
ENSMUST00000131127	Pcnx2
ENSMUST00000188193	A730098A19Rik
ENSMUST00000034316	Map3k21
ENSMUST00000046765	Kcnk1
ENSMUST00000212831	Kcnk1
ENSMUST00000212178	Gm45875
ENSMUST00000212698	Gm45876
ENSMUST00000059093	Coa6
ENSMUST00000211868	Coa6
ENSMUST00000170518	Tarbp1
ENSMUST00000181773	Gm26759
ENSMUST00000054960	Irf2bp2
ENSMUST00000212695	Gm45805
ENSMUST00000212406	Gm31718
ENSMUST00000212914	A630001O12Rik
ENSMUST00000179857	Tomm20
ENSMUST00000212771	Tomm20
ENSMUST00000083703	Gm26397
ENSMUST00000045994	Rbm34
ENSMUST00000212618	Rbm34
ENSMUST00000158085	Gm22730
ENSMUST00000157955	Gm22968
ENSMUST00000184910	Mir21c
ENSMUST00000122574	Mir1903
ENSMUST00000101915	Gm26002
ENSMUST00000212623	Gm45746
ENSMUST00000195093	Gm3952
ENSMUST00000157245	Gm26100
ENSMUST00000095158	Ccdc7a
ENSMUST00000104350	Gm22545
ENSMUST00000108747	Ccdc7a
ENSMUST00000104583	Gm22374
ENSMUST00000108743	Gm10999
ENSMUST00000190157	2610044O15Rik8
ENSMUST00000191043	2610044O15Rik8
ENSMUST00000188757	2610044O15Rik8
ENSMUST00000079272	2610044O15Rik8
ENSMUST00000186619	2610044O15Rik8
ENSMUST00000212180	Gm32856
ENSMUST00000212145	Gm32856
ENSMUST00000213227	Gm10646
ENSMUST00000186170	Gm29642
ENSMUST00000098674	Rec114
ENSMUST00000129269	Stag1
ENSMUST00000041418	Stag1
ENSMUST00000112059	Shisa5
ENSMUST00000026737	Shisa5
ENSMUST00000197099	Shisa5
ENSMUST00000198708	Shisa5
ENSMUST00000200515	Shisa5
ENSMUST00000196954	Shisa5
ENSMUST00000197483	Shisa5
ENSMUST00000164018	Rbms3
ENSMUST00000239475	Rbms3
ENSMUST00000048921	4930433N12Rik
ENSMUST00000058692	Pdgfd
ENSMUST00000168039	Pdgfd
ENSMUST00000214892	Pdgfd
ENSMUST00000217005	Gm46102
ENSMUST00000162484	Cntn5
ENSMUST00000160216	Cntn5
ENSMUST00000214628	Gm47034
ENSMUST00000159294	Maml2
ENSMUST00000034401	Maml2
ENSMUST00000115588	Slc36a4
ENSMUST00000061568	Slc36a4
ENSMUST00000217347	Olfr77
ENSMUST00000057596	Olfr77
ENSMUST00000054197	S1pr2
ENSMUST00000003501	Elavl3
ENSMUST00000059650	Npsr1
ENSMUST00000115243	Opcml
ENSMUST00000075069	Ntm
ENSMUST00000115237	Ntm
ENSMUST00000115236	Ntm
ENSMUST00000217174	Gm30933
ENSMUST00000048050	Tmem45b
ENSMUST00000217007	Tmem45b
ENSMUST00000016231	Fli1
ENSMUST00000115148	Kirrel3
ENSMUST00000187625	Kirrel3
ENSMUST00000190549	Kirrel3
ENSMUST00000045091	Kirrel3
ENSMUST00000188933	Kirrel3
ENSMUST00000187182	Kirrel3
ENSMUST00000098906	Pate2
ENSMUST00000165665	Arhgef12
ENSMUST00000072767	Arhgef12
ENSMUST00000215913	Gm39323
ENSMUST00000050020	Jaml
ENSMUST00000215880	Jaml
ENSMUST00000126865	Sik3
ENSMUST00000217115	Gm31698
ENSMUST00000216998	Nxpe4
ENSMUST00000215780	Nxpe4
ENSMUST00000215193	Gm33125
ENSMUST00000118282	Atm
ENSMUST00000232179	Atm
ENSMUST00000214747	Scaper
ENSMUST00000037408	Scaper
ENSMUST00000216595	Scaper
ENSMUST00000217647	Scaper
ENSMUST00000053568	Lingo1
ENSMUST00000210032	Lingo1
ENSMUST00000114256	Lingo1
ENSMUST00000114247	Lingo1
ENSMUST00000128341	Myo9a
ENSMUST00000135298	Myo9a
ENSMUST00000136740	Myo9a
ENSMUST00000214354	Uaca
ENSMUST00000050183	Uaca
ENSMUST00000098651	Pias1
ENSMUST00000214830	Pias1
ENSMUST00000041029	Smad6
ENSMUST00000036615	Hacd3
ENSMUST00000034947	Ppib
ENSMUST00000034766	Rora
ENSMUST00000034745	Myo1e
ENSMUST00000184036	Zfp280d
ENSMUST00000098576	Zfp280d
ENSMUST00000183410	Zfp280d
ENSMUST00000183437	Fam83b
ENSMUST00000093812	Cd109
ENSMUST00000071750	Col12a1
ENSMUST00000121227	Col12a1
ENSMUST00000181794	Gm26907
ENSMUST00000113245	Irak1bp1
ENSMUST00000034783	Irak1bp1
ENSMUST00000168529	Cyb5r4
ENSMUST00000187015	4930579C12Rik
ENSMUST00000113059	Adamts7
ENSMUST00000167122	Adamts7
ENSMUST00000147250	Adamts7
ENSMUST00000113060	Adamts7
ENSMUST00000035027	Clstn2
ENSMUST00000162295	Clstn2
ENSMUST00000035033	Copb2
ENSMUST00000042553	A4gnt
ENSMUST00000098443	Cpne4
ENSMUST00000057742	Cpne4
ENSMUST00000077190	Cpne4
ENSMUST00000190193	Col6a5
ENSMUST00000165165	Col6a5
ENSMUST00000044532	Dock3
ENSMUST00000176356	Gm20662
ENSMUST00000035214	Ip6k1
ENSMUST00000176854	Ip6k1
ENSMUST00000062368	Dhx30
ENSMUST00000198425	Dhx30
ENSMUST00000199529	Dhx30
ENSMUST00000197928	Dhx30
ENSMUST00000165596	Dhx30
ENSMUST00000196171	Dhx30
ENSMUST00000111991	Dhx30
ENSMUST00000200066	Dhx30
ENSMUST00000035078	Lrrfip2
ENSMUST00000196981	Lrrfip2
